id1,code.1,description.1,id2,code.2,description.2,Weight
169,56695801822,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer, 15 Ounce",4553,91715000,"Fudge, caramel and nut, chocolate-coated candy, Butternut Bar, Oh Henry, Powerhouse, Clark Bun Bar",0.685333527350334
70,16675823171,Dave's Killer Bread Good Seed Thin Sliced Organic Bread - 20.5 oz Loaf,3667,91770020,"Dietetic or low calorie hard candy, Licorice, dietetic, Sweet 'n Low sugar-free hard candies",0.6852933057280882
440,39326020473,"Quaker Rice Crisps, Sweet & Spicy Chili, 3.03 oz Bag",7485,43282,"Quail, cooked, total edible",0.6850664767331434
241,76315005687,"Organic Valley Large Brown Free Range Eggs, Original 12 Count",6204,9211,"Orange juice, chilled, includes from concentrate, with added calcium",0.6850594664095147
160,88282923515,"GODIVA Chocolatier Lady Godiva Biscuits, Dark Chocolate, 3.5 Ounce",451,3046,"Babyfood, ravioli, cheese filled, with tomato sauce",0.6850437144554791
57,45622563457,Nature's Own 100% Whole Wheat Bread Loaf - 20 oz Bag,5958,58104120,Nachos with cheese,0.6849002849002849
60,45452276072,Dave's Killer Bread Good Seed Organic Bread - 27 oz Loaf,3743,67412010,"Dutch apple dessert, baby food, strained, Beech-Nut Stage 2, Gerber Second Foods",0.6848051948051949
29,14509613435,"Annie's Organic Original Crispy Snack Bars, Gluten Free, 3.9 oz, 5 ct",230,67104080,"Applesauce with cherries, baby food, junior, Beech-Nut Stage 3 Apples and Cherries",0.6847950845237352
281,14404237262,Organic Lemon,6197,61210720,"Orange juice, 100%, frozen, not reconstituted",0.6847656047656048
127,28493072883,"Amazon Brand - Happy Belly Shredded Mexican Four Cheese Blend, 8 Ounce",8343,58421010,"Sopa Seca de Fideo, Mexican style, made with dry noodles, home recipe",0.6847242129850826
216,19176969262,COLLIDERS Chopped HERSHEY’S Mint Refrigerated Dessert (2 ct Pack),1631,19249,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",0.684519967728923
308,93690748768,"Skinny Cow Gone Wild Low Fat Ice Cream Sandwiches Box, vanilla, 24 Fl Oz, (Pack of 6)",8384,6230,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",0.6842671984047857
98,55477337625,"Kashi GO Breakfast Cereal, Vegan Protein, Fiber Cereal, Peanut Butter Crunch, 13.2oz Box (1 Box)",9393,76611020,"Vegetable and turkey, baby food, junior, Gerber Third Foods Dinner, Beech-Nut Stage 3",0.6841503267973855
105,25840759532,"KIND Healthy Grains Clusters, Dark Chocolate Granola, 10g Protein, Gluten Free, Non GMO, 11 Ounce (Pack of 1)",6017,95104000,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna), Glucerna shakes, all flavors",0.6841470151948181
34,45227308601,"EPIC Bison Bacon Cranberry Bars, Grass-Fed, Paleo Friendly, 1.3 oz Bars, 12 ct",1428,58100330,"Burrito with beans, rice, and sour cream, meatless, Taco Bell 7 Layer Burrito",0.6841214341214341
506,37322048540,"GoGo squeeZ yogurtZ Variety Pack, Berry, Blueberry, 3 oz (10 Pouches) - Kid Snacks Made from Real Yogurt & Fruit - Pantry Friendly, No Fridge Needed - No Preservatives - Kosher Certified - Gluten Free",4775,14640155,"Grilled cheese sandwich, reduced fat American cheese, on white bread, other bread such as potato, Italian, and rye, bread, NFS, low fat, part skim, or cheese made with 2% milk",0.684010989010989
14,60877586471,"King Arthur Gluten-Free Pancake Mix,15 oz",5318,58161321,"Kidney beans and brown rice, red",0.6839985218033999
393,27402518947,"DiGiorno Three Meat Frozen Pizza with Rising Crust, 29.8 Ounce",3667,91770020,"Dietetic or low calorie hard candy, Licorice, dietetic, Sweet 'n Low sugar-free hard candies",0.6839831697054699
414,28065840392,"Orville Redenbacher's Avocado Oil Microwave Popcorn, 2.72 oz. 5-Count",6204,9211,"Orange juice, chilled, includes from concentrate, with added calcium",0.6836482351619447
385,53824877695,"DIGIORNO Pepperoni Frozen Pizza with Rising Crust, 27.5 oz.",6898,71980100,Poi,0.6836158192090396
426,47809937942,"Angie's BoomChickaPop Real Butter Microwave Popcorn, (4) 3.29 Ounce Fresh-Pop Bowls",182,81201000,"Animal fat or drippings, bacon grease",0.6834418756105503
108,60752107134,"Amazon Brand - Happy Belly Raisin Bran Cereal, 18.7 Ounce",252,52220110,"Arepa Dominicana, Cornmeal bread, Dominican style",0.6834296165123233
127,28493072883,"Amazon Brand - Happy Belly Shredded Mexican Four Cheese Blend, 8 Ounce",214,67501000,"Apples and chicken, baby food, strained, Gerber Second Foods Simple Recipe, Beech-Nut Stage 2",0.683399897593446
470,99012918815,"Aqua Star, Cooked Peeled Tail-on Shrimp, 71-90ct, 2 lb (Frozen)",125,26301110,"Abalone, cooked, NS as to cooking method",0.6833448540706605
29,14509613435,"Annie's Organic Original Crispy Snack Bars, Gluten Free, 3.9 oz, 5 ct",182,81201000,"Animal fat or drippings, bacon grease",0.6832693563128346
283,92564980714,Organic Fuji Apples,6160,75507000,"Okra, pickled",0.6831309041835357
100,15724607400,"Amazon Brand - Happy Belly Old Fashioned Oats, 18 Ounce",169,42101120,"Almonds, lightly salted, plain, roasted, not coated",0.6831283422459893
366,30586259537,"Mezzetta Golden Greek Peperoncini, Deli-Sliced, 16 Ounce",5712,28310230,"Meatball soup, home recipe, Mexican style, Sopa de Albondigas",0.6830876612940258
117,77759926964,"Amazon Brand - Happy Belly Quick Cook Oats, 18 Ounce",4872,27220310,"Ham or pork and rice, no sauce",0.6829534662867995
307,27206850124,"Haagen-Dazs, Vanilla Ice Cream 28 oz (Frozen)",4898,22300140,"Ham, fried, lean only eaten, smoked, cured, canned",0.6828403575989783
366,30586259537,"Mezzetta Golden Greek Peperoncini, Deli-Sliced, 16 Ounce",5696,27161010,"Meat loaf, Puerto Rican style, Rollo de carne, Albondigon",0.6827903091060985
19,66385509339,"Annie's Organic Pancake and Waffle Mix, 26 oz Box",182,81201000,"Animal fat or drippings, bacon grease",0.6827301398729971
493,10044791323,Organic Cucumber,6203,9209,"Orange juice, chilled, includes from concentrate",0.6825396825396824
393,27402518947,"DiGiorno Three Meat Frozen Pizza with Rising Crust, 29.8 Ounce",7634,58156210,"Rice with vienna sausage, Puerto Rican style, Arroz con salchichas",0.6825336110048592
34,45227308601,"EPIC Bison Bacon Cranberry Bars, Grass-Fed, Paleo Friendly, 1.3 oz Bars, 12 ct",3981,95313200,"Energy drink, sugar free, NS as to brand, low carb / carbohydrate, light, diet, Zero",0.6825124875124874
63,78985491248,"Nature's Own Sugar Free 100% Whole Wheat 100% Whole Grain Bread, 16 oz",5963,58104130,"Nachos with meat and cheese, with beef, steak, pork, sausage, and/or chorizo",0.6821285772570962
51,41461632366,"Daves Killer Bread, Bread 21 Whole Grains Thin Sliced Organic, 20.5 Ounce",3652,72308000,"Dark-green leafy vegetable soup with meat, Asian style, Vietnamese Vegetable and Pork Soup",0.6820037482268402
168,59587201070,"HERSHEY'S SPECIAL DARK Chocolate Bars, Mildly Sweet Dark Chocolate, Sugar Free, 3 Ounce",75,81202000,Lard,0.6819923371647509
168,59587201070,"HERSHEY'S SPECIAL DARK Chocolate Bars, Mildly Sweet Dark Chocolate, Sugar Free, 3 Ounce",3655,62110100,Date,0.6819923371647509
171,67599716477,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer (Sugar-Free), 10.2 Ounce",207,67101010,"Apple-raspberry, baby food, strained, apple-blueberry, Earth's Best, Beech-Nut Stage 2, Gerber Second Foods",0.6819759679572763
400,22537858779,"DIGIORNO Pepperoni Frozen Pizza with Original Thin Crust, 22.1 oz.",6898,71980100,Poi,0.6818181818181818
145,98055069732,"ALMOND JOY and MOUNDS Miniatures Assorted Chocolate and Coconut Candy, Bulk Candy, 32.1 oz Bag (63 Pieces)",2767,24100000,"Chicken, NS as to part and cooking method, NS as to skin eaten, any source",0.6818106931314477
70,16675823171,Dave's Killer Bread Good Seed Thin Sliced Organic Bread - 20.5 oz Loaf,3743,67412010,"Dutch apple dessert, baby food, strained, Beech-Nut Stage 2, Gerber Second Foods",0.6817857142857142
246,83391094476,"Amazon Brand - Happy Belly Cage-Free, Large, White Eggs, 1 Dozen",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6817857142857142
256,70126572001,"Organic Valley Liquid Organic Egg Whites, 16 oz",6138,4698,"Oil, industrial, canola, high oleic",0.681546774738264
461,28144905782,"Bellino, Anchovy Fillets, 4.25 oz",633,23334100,"Beaver, cooked",0.6811928811928812
118,60981974519,"Amazon Brand - Happy Belly Rice Biscuits Cereal, 12 Ounce",182,81201000,"Animal fat or drippings, bacon grease",0.6811379800853484
372,87840766403,"Mezzetta Sweet Cherry Peppers, 16 Ounce",5701,25240000,"Meat spread or potted meat, NFS, beef, pork, ham, any type of meat",0.6809795568416258
20,18610951580,"Kodiak Cakes Power Cakes, Flapjack and Waffle Mix, Buttermilk,20 oz",5308,72119222,"Kale, frozen, cooked, fat added, NS as to fat added",0.680961707300601
68,16634243639,"Arnold Country Potato Sandwich Buns, 8 Buns, 16 oz",2499,27242250,Chicken or turkey and noodles with mushroom sauce,0.6809523809523811
60,45452276072,Dave's Killer Bread Good Seed Organic Bread - 27 oz Loaf,3655,62110100,Date,0.6809523809523811
408,52010872799,"Red Baron Brick Oven Pepperoni Pizza, 17.89 oz (frozen)",7663,58161424,"Rice, brown, with corn, fat added, peppers and/or onions",0.6808874458874459
526,37410246457,"siggi's Icelandic Strained Nonfat Yogurt, Acai Mixed Berry, 5.3 oz. Single Serve Cup – Thick, Protein-Rich Yogurt",1527,53111000,"Cake or cupcake, gingerbread, with or without icing or filling, NS as to icing or filling",0.680835500864812
398,14427255406,LEAN CUISINE COMFORT Pepperoni Pizza 6 oz. Box | Delicious Frozen Meals,6898,71980100,Poi,0.6807511737089201
392,66515847759,CALIFORNIA PIZZA KITCHEN Signature Uncured Pepperoni Crispy Thin Crust Frozen Pizza 13.6 oz. Box,75,81202000,Lard,0.6805555555555556
493,10044791323,Organic Cucumber,4597,81301000,Garlic sauce,0.6805555555555555
49,28781349420,Dave’s Killer Bread Organic 21 Whole Grains and Seeds Bread - 27 oz Loaf,3648,18246,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",0.6799320373004584
283,92564980714,Organic Fuji Apples,6214,61122320,"Orange, canned, juice pack",0.67989203778677465
170,89469664340,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer, 16 Ounce",232,67104070,"Applesauce with cherries, baby food, strained, Beech-Nut Stage 2 Apples and Cherries",0.6798347854676968
68,16634243639,"Arnold Country Potato Sandwich Buns, 8 Buns, 16 oz",258,75201011,"Artichoke, fresh, cooked, no added fat, cooking spray",0.679832285115304
371,43806352477,"MT. Olive Jalapeno Slices Jar, Fresh Pack, 12 oz",5669,56201600,"Masa harina, cooked, Harina de maize con leche",0.6797948807854138
62,46937668495,Natures Own Butterbread Loaf - 20 oz Bag,6001,53720800,"Nutrition bar (Zone Perfect Classic Crunch), all flavors",0.6797536945812808
57,45622563457,Nature's Own 100% Whole Wheat Bread Loaf - 20 oz Bag,5959,58104090,Nachos with cheese and sour cream,0.6795586635586635
118,60981974519,"Amazon Brand - Happy Belly Rice Biscuits Cereal, 12 Ounce",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6794376143060353
477,66501603053,"Acme Smoked Fish Nova Salmon, 8 Oz",180,26101110,"Anchovy, cooked, NS as to cooking method",0.679264705882353
195,52927839082,"Little Debbie Honey Buns, 10.6 Oz",5508,61207010,"Lime juice, 100%, freshly squeezed",0.6792236086353733
256,70126572001,"Organic Valley Liquid Organic Egg Whites, 16 oz",6213,61122330,"Orange, canned, in syrup, mandarin",0.679189896461486
390,76139493843,CALIFORNIA PIZZA KITCHEN Four Cheese Crispy Thin Crust Frozen Pizza 13.5 oz. Box,6898,71980100,Poi,0.6791666666666667
526,37410246457,"siggi's Icelandic Strained Nonfat Yogurt, Acai Mixed Berry, 5.3 oz. Single Serve Cup – Thick, Protein-Rich Yogurt",267,27446350,"Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",0.6789043067118923
362,10887162982,"Divina Stuffed Grape Leaves (Dolmas) in Can, 7 oz",3673,12350010,"Dip, NFS, NS as to kind of dip",0.6787301587301587
63,78985491248,"Nature's Own Sugar Free 100% Whole Wheat 100% Whole Grain Bread, 16 oz",5966,41420200,"Natto, fermented soybean product",0.6786805555555555
76,69164508401,"Kerrygold Pure Irish Butter, Salted, 8 oz",5321,41106170,"Kidney beans with meat, red",0.6785636856368564
474,20709353298,"Aqua Star Cooked, Peeled, Tail-on Shrimp, 51-60 Count , 1 lb (Frozen)",8746,58151190,"Sushi roll, eel, unagi, NS as to rolled or topped, Maki or Temaki",0.6784732176036523
526,37410246457,"siggi's Icelandic Strained Nonfat Yogurt, Acai Mixed Berry, 5.3 oz. Single Serve Cup – Thick, Protein-Rich Yogurt",3160,53240010,"Cookie, animal, with frosting or icing, Keebler Iced or Frosted Animal Cookies, iced animal crackers",0.6783946488294315
474,20709353298,"Aqua Star Cooked, Peeled, Tail-on Shrimp, 51-60 Count , 1 lb (Frozen)",7139,22000320,"Pork, NS as to cut, breaded or floured, fried, lean only eaten",0.678322872423317
449,26312476808,"Simple Mills Almond Flour Cracker Snack Pack, Farmhouse Cheddar, 4.9 oz (PACKAGING MAY VARY)",8747,58151200,"Sushi roll, salmon, NS as to rolled or topped, Maki or Temaki",0.6783172356611925
20,18610951580,"Kodiak Cakes Power Cakes, Flapjack and Waffle Mix, Buttermilk,20 oz",5304,72119221,"Kale, fresh, cooked, fat added, NS as to fat added, from restaurant",0.6781207598371778
70,16675823171,Dave's Killer Bread Good Seed Thin Sliced Organic Bread - 20.5 oz Loaf,3655,62110100,Date,0.6780952380952381
98,55477337625,"Kashi GO Breakfast Cereal, Vegan Protein, Fiber Cereal, Peanut Butter Crunch, 13.2oz Box (1 Box)",4374,55301025,"French toast, gluten free, from home, store, or other place (excluding frozen)",0.6780181623931624
464,41398329682,"ACME, Nova Smoked Salmon, Pre-sliced, 4 oz",1282,51804020,"Bread, soy, toasted, pre-sliced or not",0.6780091253775464
474,20709353298,"Aqua Star Cooked, Peeled, Tail-on Shrimp, 51-60 Count , 1 lb (Frozen)",258,75201011,"Artichoke, fresh, cooked, no added fat, cooking spray",0.6776801519796208
14,60877586471,"King Arthur Gluten-Free Pancake Mix,15 oz",5333,58122250,"Kishke, stuffed derma, flour-filled beef casings",0.6776526996039192
170,89469664340,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer, 16 Ounce",216,67113000,"Apples and pears, baby food, NS as to strained or junior",0.6773508137432189
463,60701280128,"Aqua Star, Raw, Peeled, Tail-on Shrimp, 31-40 Count , 2 lb (Frozen)",6035,95210010,"Nutritional powder mix, sugar free (Slim Fast), all flavors, 3-2-1 Plan, lower carb",0.6768822109887865
470,99012918815,"Aqua Star, Cooked Peeled Tail-on Shrimp, 71-90ct, 2 lb (Frozen)",127,26301160,"Abalone, steamed or poached",0.6768253968253969
171,67599716477,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer (Sugar-Free), 10.2 Ounce",214,67501000,"Apples and chicken, baby food, strained, Gerber Second Foods Simple Recipe, Beech-Nut Stage 2",0.6765766129032258
120,35541551836,"Amazon Brand - Happy Belly Corn Flakes, 18 Ounce",182,81201000,"Animal fat or drippings, bacon grease",0.6765578078078078
257,99248601553,"Jimmy Dean Simple Scrambles Bacon, 5.35 oz.",6697,53345000,"Pie, lemon cream, lemon ice box pie",0.676321725934129
264,93538607854,Nellie's Free Range Eggs Large- 6ct,5285,19300,Jellies,0.6761904761904762
175,94074461021,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer (Fat-Free), 16 Ounce",2933,28355120,"Clam chowder, New England, prepared with milk, home recipe, canned, or ready-to-serve",0.6755174291938999
111,67226421613,"Amazon Brand - Instant Oatmeal, Maple and Brown Sugar, Pack of 20",6086,56203096,"Oatmeal, instant, plain, made with milk, no added fat, instant packet",0.6755109624674841
13,28143300500,"Krusteaz Complete Pancake Mix, Buttermilk, 32 oz",2282,1037,"Cheese, ricotta, part skim milk",0.6753534448426921
493,10044791323,Organic Cucumber,6212,61122330,"Orange, canned, in syrup",0.6752525252525252
444,68162219437,"Kellogg's Club Crackers Original, Lunch Box Snacks, Snack Stacks, Family Size, 18.8oz Box (9 Count)",1519,53102700,"Cake or cupcake, banana, with icing or filling, NS as to icing or filling",0.6751828487736864
169,56695801822,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer, 15 Ounce",5570,58302000,"Macaroni and cheese, diet frozen meal, Lean Cuisine Macaroni and Cheese",0.6751623758527929
170,89469664340,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer, 16 Ounce",9534,14637,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",0.6751397336840375
271,44258316860,Small Hass Avocado,7878,43016,"Salad dressing, coleslaw",0.6749999999999999
486,58917607084,Small Hass Avocado,7878,43016,"Salad dressing, coleslaw",0.6749999999999999
1,13538499715,"Krusteaz Muffin Mix, Honey Cornbread, 15 oz",5328,41106150,"Kidney beans, from fast food / restaurant, red",0.6749544994944388
169,56695801822,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer, 15 Ounce",6431,53452150,"Pastry, Chinese, made with rice flour, nine-layer pudding, a Chinese steamed rice and syrup pudding",0.6748019409784115
117,77759926964,"Amazon Brand - Happy Belly Quick Cook Oats, 18 Ounce",165,42200600,"Almond paste, Marzipan paste",0.6747730530339225
117,77759926964,"Amazon Brand - Happy Belly Quick Cook Oats, 18 Ounce",182,81201000,"Animal fat or drippings, bacon grease",0.6746881496881497
271,44258316860,Small Hass Avocado,6445,75416500,Pea salad,0.6746031746031745
486,58917607084,Small Hass Avocado,6445,75416500,Pea salad,0.6746031746031745
132,56430918828,Kraft 100% Grated Parmesan & Romano Cheese Shaker (8 oz Bottle),5326,41106010,"Kidney beans, from dried, fat added, red, NS as to fat, NS as to meat, frozen",0.6743553547901374
83,32346351450,"Earth Balance Original Buttery Spread, 15 oz.",3744,91746150,"Easter egg, candy coated chocolate, Cadbury's Mini Eggs",0.6743434343434342
83,32346351450,"Earth Balance Original Buttery Spread, 15 oz.",1173,51300175,"Bread, chappatti or roti, wheat, Indian bread",0.6743130227001195
52,67300334945,"Old El Paso Flour Tortillas, 8 ct, 11 oz",6143,4053,"Oil, olive, salad or cooking",0.6742857142857143
76,69164508401,"Kerrygold Pure Irish Butter, Salted, 8 oz",9206,5739,"Turkey, drumstick, from whole bird, meat only, roasted",0.674016588650735
445,26133210362,"Kellogg's Town House Crackers, Original, Snacks with Cheese, 13.8oz Box",3285,28302,"Cookies, graham crackers, plain or honey, lowfat",0.673904538341158
445,26133210362,"Kellogg's Town House Crackers, Original, Snacks with Cheese, 13.8oz Box",4744,75224043,"Green peas, fresh, cooked with oil, English peas",0.673904538341158
89,98533505967,"I Can't Believe It's Not Butter!, Buttery Spread, Original, 15 oz",7046,22201050,"Pork steak or cutlet, battered, fried, NS as to fat eaten",0.6735251964138133
242,95358149526,"Bob's Red Mill, Egg Substitute, 12 oz",1454,81104550,"Butter-oil blend, light, stick or tub",0.6734054054054054
330,98207907002,"El Burrito, Organic Soyrizo Meatless Soy Chorizo, 12 oz",3924,31111020,"Egg, yolk only, cooked, fat added, nonstick or cooking spray",0.6733046683046683
175,94074461021,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer (Fat-Free), 16 Ounce",2934,28355130,"Clam chowder, New England, prepared with water, home recipe, canned, or ready-to-serve",0.6732865756121569
458,69979863343,"Aqua Star, Raw, Peeled, Deveined, Tail-off Shrimp, 41-50 Count , 2 lb (Frozen)",3103,92101910,"Coffee, Latte, decaffeinated, 2% or whole milk, plain or unflavored",0.6732363821916061
458,69979863343,"Aqua Star, Raw, Peeled, Deveined, Tail-off Shrimp, 41-50 Count , 2 lb (Frozen)",5388,17030,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0.6731708516518643
345,10576093578,"Amazon Brand - Happy Belly Pecan Halves, 16 Ounce",252,52220110,"Arepa Dominicana, Cornmeal bread, Dominican style",0.6731402238314681
253,74757398002,"Nellie's Free Range Large Eggs, 12 ct",5285,19300,Jellies,0.673101673101673
171,67599716477,"Amazon Brand - Happy Belly Powdered Non-dairy French Vanilla Coffee Creamer (Sugar-Free), 10.2 Ounce",232,67104070,"Applesauce with cherries, baby food, strained, Beech-Nut Stage 2 Apples and Cherries",0.6729882903981264
445,26133210362,"Kellogg's Town House Crackers, Original, Snacks with Cheese, 13.8oz Box",9647,75206020,"Yellow string beans, cooked, wax beans, with or without fat",0.6729123011768035
13,28143300500,"Krusteaz Complete Pancake Mix, Buttermilk, 32 oz",9221,24201030,"Turkey, light meat, skin eaten, any source",0.6728896103896103
408,52010872799,"Red Baron Brick Oven Pepperoni Pizza, 17.89 oz (frozen)",7743,58160420,"Rice, white, with corn, fat added, peppers and/or onions",0.6725541125541126
458,69979863343,"Aqua Star, Raw, Peeled, Deveined, Tail-off Shrimp, 41-50 Count , 2 lb (Frozen)",129,58150530,"Adobo, with rice, any combination of meat, poultry, seafood, and vegetables, Filipino dish",0.6723886639676113
111,67226421613,"Amazon Brand - Instant Oatmeal, Maple and Brown Sugar, Pack of 20",274,75202035,"Asparagus, canned, cooked with butter or margarine, animal fat, shortening",0.6723830561330562
80,79648831060,"Kerrygold Naturally Softer Pure Irish Butter, 8 oz",5317,58117310,"Kibby, Puerto Rican style, beef and bulgur, Plato Arabe",0.6723376623376625
175,94074461021,"Amazon Brand - Happy Belly Powdered Non-dairy Original Coffee Creamer (Fat-Free), 16 Ounce",230,67104080,"Applesauce with cherries, baby food, junior, Beech-Nut Stage 3 Apples and Cherries",0.6722207958921694
371,43806352477,"MT. Olive Jalapeno Slices Jar, Fresh Pack, 12 oz",5715,27160100,"Meatballs, NS as to type of meat, with sauce",0.6720454545454545
1,13538499715,"Krusteaz Muffin Mix, Honey Cornbread, 15 oz",3371,52206060,"Cornbread muffin, stick, round, made from home recipe",0.6718377707634455
19,66385509339,"Annie's Organic Pancake and Waffle Mix, 26 oz Box",269,75340010,"Asian stir fry vegetables, cooked, no added fat",0.6715392265348143
13,28143300500,"Krusteaz Complete Pancake Mix, Buttermilk, 32 oz",5340,58122330,"Knish, meat, pastry filled with meat",0.6715277777777777
29,14509613435,"Annie's Organic Original Crispy Snack Bars, Gluten Free, 3.9 oz, 5 ct",2447,27540195,"Chicken fillet sandwich, grilled, on white bun, patty, on bread or roll, NS as to grain",0.671469820645233
83,32346351450,"Earth Balance Original Buttery Spread, 15 oz.",6662,53341070,"Pie, banana cream, individual size or tart",0.6714285714285714
255,65943790205,"Amazon Brand - Happy Belly Cage-Free, Large, Brown Eggs, 1 Dozen",4455,11461200,"Frozen yogurt sandwich, all flavors, prepackaged frozen yogurt cone",0.671337605451006
278,22374075100,Navel Orange,7878,43016,"Salad dressing, coleslaw",0.6712962962962963
255,65943790205,"Amazon Brand - Happy Belly Cage-Free, Large, Brown Eggs, 1 Dozen",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6711701127819548
261,96376378778,"Jimmy Dean Simple Scrambles Meat Lovers, 5.35 oz.",5282,19297,Jams and preserves,0.6708758503401361
195,52927839082,"Little Debbie Honey Buns, 10.6 Oz",5510,9161,"Lime juice, canned or bottled, unsweetened",0.6706615022404496
109,33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",252,52220110,"Arepa Dominicana, Cornmeal bread, Dominican style",0.6706599875218141
383,50435293413,"365 by WFM, Capers Non Pareil Organic, 2 Ounce",3584,53430000,"Crepe, NS as to filling, any source",0.6702434497037195
391,93914360315,"Annie's Three Cheese Mini Frozen Pizza Bagels, 6.65 oz, 9 ct",185,27460510,"Antipasto with ham, fish, cheese, vegetables",0.670163706025775
400,22537858779,"DIGIORNO Pepperoni Frozen Pizza with Original Thin Crust, 22.1 oz.",3645,72113220,"Dandelion greens, cooked, with or without fat",0.6701564027370479
132,56430918828,Kraft 100% Grated Parmesan & Romano Cheese Shaker (8 oz Bottle),7023,22400110,"Pork roast, NS as to cut, cooked, lean and fat eaten",0.67002442002442
32,19940204467,"Amazon Brand - Happy Belly Chewy Chocolate Chip Granola Bars, 18 Count",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.6697857142857142
482,78849298043,"365 Everyday Value, Organic Peeled Baby Carrots, 1 lb",5317,58117310,"Kibby, Puerto Rican style, beef and bulgur, Plato Arabe",0.6696808432657488
246,83391094476,"Amazon Brand - Happy Belly Cage-Free, Large, White Eggs, 1 Dozen",2104,8084,"Cereals ready-to-eat, wheat germ, toasted, plain",0.6694444444444445
464,41398329682,"ACME, Nova Smoked Salmon, Pre-sliced, 4 oz",2946,26303190,"Clams, smoked, in oil",0.6693121693121693
89,98533505967,"I Can't Believe It's Not Butter!, Buttery Spread, Original, 15 oz",7144,22000220,"Pork, NS as to cut, fried, lean only eaten, sauteed, stir fry",0.6692634627060856
89,98533505967,"I Can't Believe It's Not Butter!, Buttery Spread, Original, 15 oz",7400,54408081,"Pretzels, hard, plain, gluten free, original, NS as to salted",0.6692634627060856
399,72963625985,CALIFORNIA PIZZA KITCHEN Margherita Crispy Thin Crust Frozen Pizza 15.5 oz. Box,1790,11935,Catsup,0.6689873417721519
159,33924632870,"HERSHEY'S Halloween Chocolate Shapes Variety Mix (YORK Pumpkin, HERSHEY'S Cookies 'n' Creme Fangs, HERSHEY'S Tombstones, REESE'S Pumpkins, & REESE'S White Chocolate Ghosts) 85 pc. 43.8 oz.",4976,11514140,"Hot chocolate / Cocoa, made with dry mix and fat free milk, nonfat milk, cocoa mix, NFS, Swiss Miss, Hershey's, Nestle's, Carnation, skim",0.6689087702172031
195,52927839082,"Little Debbie Honey Buns, 10.6 Oz",5521,27460750,"Liver, beef or calves, and onions",0.6686868686868688
120,35541551836,"Amazon Brand - Happy Belly Corn Flakes, 18 Ounce",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6683035714285714
415,52460421175,"Bob's Red Mill Whole Yellow Popcorn, 30 Oz",1143,27560120,"Bologna and cheese sandwich, with spread",0.6681673881673882
232,65835378447,"SUNSWEET Amazin Pitted Prunes, 16 oz",8054,52105100,"Scone, NS as to fruit",0.6681547619047619
110,82246689252,"Amazon Brand - Happy Belly Strawberry Good Balance, Berry Flake Cereal, 11.2 Ounce",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.6681241371375978
109,33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.6680742470453678
132,56430918828,Kraft 100% Grated Parmesan & Romano Cheese Shaker (8 oz Bottle),7353,71104040,"Potato, roasted, from fresh, peel eaten, NS as to fat, grilled",0.6679983487935475
444,68162219437,"Kellogg's Club Crackers Original, Lunch Box Snacks, Snack Stacks, Family Size, 18.8oz Box (9 Count)",2598,27347240,"Chicken or turkey, dumplings, and vegetables including carrots, broccoli, and/or dark green leafy; gravy",0.6676379176379176
255,65943790205,"Amazon Brand - Happy Belly Cage-Free, Large, Brown Eggs, 1 Dozen",182,81201000,"Animal fat or drippings, bacon grease",0.6676243592730661
